2.255817985534667969e+01,2.237975597381591797e+00,-2.027996826171875000e+01,2.900000000000000000e+01
-1.649179840087890625e+01,-2.105542182922363281e+01,2.380626201629638672e+00,0.000000000000000000e+00
1.062696456909179688e+01,-3.464440345764160156e+00,-9.829071998596191406e+00,4.000000000000000000e+00
-6.759006977081298828e+00,-1.130675601959228516e+01,-8.077036857604980469e+00,4.500000000000000000e+01
1.522552299499511719e+01,1.711841011047363281e+01,-7.828138351440429688e+00,9.500000000000000000e+01
3.014902305603027344e+01,-5.604393482208251953e+00,5.343832492828369141e+00,3.400000000000000000e+01
9.757262229919433594e+00,2.311130142211914062e+01,-1.645934295654296875e+01,4.900000000000000000e+01
-1.767349052429199219e+01,3.538731813430786133e+00,-1.726339530944824219e+01,6.900000000000000000e+01
-1.735382843017578125e+01,7.345759868621826172e+00,-7.429322719573974609e+00,3.900000000000000000e+01
5.105597496032714844e+00,-2.136077117919921875e+01,-1.896925354003906250e+01,7.000000000000000000e+00
2.726876735687255859e+00,5.920832157135009766e+00,-2.603346252441406250e+01,9.600000000000000000e+01
9.212669372558593750e+00,-2.887840652465820312e+01,8.335502624511718750e+00,2.600000000000000000e+01
1.359074473381042480e+00,2.076568603515625000e+00,2.866255760192871094e+01,3.500000000000000000e+01
-9.350796699523925781e+00,2.348064994812011719e+01,4.282220363616943359e+00,8.100000000000000000e+01
-1.601736640930175781e+01,-2.595280170440673828e+00,1.375052642822265625e+01,2.200000000000000000e+01
5.345835685729980469e-01,-1.782442092895507812e+01,1.388453483581542969e+01,2.000000000000000000e+00
-1.488247108459472656e+01,1.043755531311035156e+01,-4.254537105560302734e+00,3.900000000000000000e+01
3.193044662475585938e+01,1.020267868041992188e+01,-1.647457480430603027e+00,6.600000000000000000e+01
6.570050239562988281e+00,2.475905990600585938e+01,-4.042920589447021484e+00,1.700000000000000000e+01
-2.412200546264648438e+01,-1.892273521423339844e+01,-6.047149658203125000e+00,7.000000000000000000e+01
-4.201259136199951172e+00,3.095678091049194336e+00,-1.336950182914733887e+00,8.000000000000000000e+00
4.759809970855712891e-01,-1.975314521789550781e+01,1.184964942932128906e+01,2.000000000000000000e+00
-8.494102478027343750e+00,-6.683116912841796875e+00,7.705102920532226562e+00,1.000000000000000000e+01
