-2.841305541992187500e+01,-1.237363368272781372e-02,2.900000000000000000e+01
4.534989356994628906e+00,4.338393020629882812e+01,0.000000000000000000e+00
-9.141066551208496094e+00,-8.049098014831542969e+00,4.000000000000000000e+00
-1.928633880615234375e+01,2.552577400207519531e+01,4.500000000000000000e+01
1.487378954887390137e+00,-1.742607116699218750e+01,9.500000000000000000e+01
-2.733851623535156250e+01,-1.193131351470947266e+01,3.400000000000000000e+01
2.692664718627929688e+01,-1.524362182617187500e+01,4.900000000000000000e+01
1.816048049926757812e+01,-8.951099395751953125e+00,6.900000000000000000e+01
2.988095664978027344e+01,1.070285511016845703e+01,3.900000000000000000e+01
-1.074340915679931641e+01,3.297648906707763672e+00,7.000000000000000000e+00
3.148854637145996094e+01,-1.910483741760253906e+01,9.600000000000000000e+01
-1.964434242248535156e+01,3.109120845794677734e+00,2.600000000000000000e+01
-1.340127182006835938e+01,1.786807632446289062e+01,3.500000000000000000e+01
1.509979915618896484e+01,-1.936513900756835938e+00,8.100000000000000000e+01
9.307057380676269531e+00,1.296396350860595703e+01,2.200000000000000000e+01
-1.037887334823608398e-01,1.880952453613281250e+01,2.000000000000000000e+00
2.930055046081542969e+01,1.070312023162841797e+01,3.900000000000000000e+01
-2.266485786437988281e+01,-1.528571987152099609e+01,6.600000000000000000e+01
4.640858078002929688e+01,-2.439160728454589844e+01,1.700000000000000000e+01
1.481435489654541016e+01,5.275246429443359375e+01,7.000000000000000000e+01
1.158540725708007812e+01,-4.120506286621093750e+00,8.000000000000000000e+00
2.616745829582214355e-01,1.823035621643066406e+01,2.000000000000000000e+00
-4.308786392211914062e+00,2.144676017761230469e+01,1.000000000000000000e+01
-2.211646270751953125e+01,2.104174423217773438e+01,1.000000000000000000e+00
1.123739147186279297e+01,4.547379684448242188e+01,9.200000000000000000e+01
-1.308937740325927734e+01,1.778371429443359375e+01,3.500000000000000000e+01
6.708336830139160156e+00,2.172156524658203125e+01,2.800000000000000000e+01
-1.359676170349121094e+01,1.838178062438964844e+01,3.500000000000000000e+01
-1.926040077209472656e+01,2.477747344970703125e+01,4.500000000000000000e+01
-2.703231334686279297e+00,2.296741104125976562e+01,6.100000000000000000e+01
2.904337501525878906e+01,-1.980130386352539062e+01,1.200000000000000000e+01
2.842412185668945312e+01,-1.900194168090820312e+01,9.000000000000000000e+01
2.891227912902832031e+01,-1.982997703552246094e+01,1.200000000000000000e+01
1.073306083679199219e+01,3.593700790405273438e+01,9.000000000000000000e+00
1.820801734924316406e+01,-8.775141716003417969e+00,6.900000000000000000e+01
3.891387939453125000e+01,-1.244374752044677734e+01,4.700000000000000000e+01
-1.589219284057617188e+01,-9.642482757568359375e+00,7.500000000000000000e+01
2.786495971679687500e+01,-1.370040798187255859e+01,9.600000000000000000e+01
4.258883476257324219e+00,2.057507705688476562e+01,8.400000000000000000e+01
2.053798913955688477e+00,-1.741498947143554688e+01,9.500000000000000000e+01
-2.100423431396484375e+01,4.772428035736083984e+00,2.000000000000000000e+01
9.936903715133666992e-01,-1.256394863128662109e+01,6.700000000000000000e+01
1.499611091613769531e+01,-1.935093641281127930e+00,1.300000000000000000e+01
2.319108581542968750e+01,-2.479291343688964844e+01,5.800000000000000000e+01
2.868894386291503906e+01,-1.966871452331542969e+01,1.200000000000000000e+01
-2.697820663452148438e+01,-1.804585456848144531e+01,1.500000000000000000e+01
-2.488800430297851562e+01,1.363702178001403809e+00,2.100000000000000000e+01
4.838477611541748047e+00,4.340938949584960938e+01,0.000000000000000000e+00
2.896998596191406250e+01,-1.960175895690917969e+01,1.200000000000000000e+01
5.051315689086914062e+01,-3.928259372711181641e+00,6.800000000000000000e+01
-4.045318603515625000e+00,1.196246862411499023e+00,1.800000000000000000e+01
1.494902038574218750e+01,1.925433349609375000e+01,1.600000000000000000e+01
-2.209792327880859375e+01,-1.836838912963867188e+01,1.900000000000000000e+01
5.021707153320312500e+01,-2.553810501098632812e+01,9.000000000000000000e+01
-2.317569160461425781e+01,-1.460952568054199219e+01,3.100000000000000000e+01
-1.455514335632324219e+01,7.794438362121582031e+00,7.700000000000000000e+01
4.462926864624023438e+00,4.460885238647460938e+01,0.000000000000000000e+00
3.274370574951171875e+01,-1.440691852569580078e+01,2.300000000000000000e+01
-1.167413711547851562e+01,3.957267284393310547e+00,7.000000000000000000e+00
-1.941514015197753906e+01,-1.937332344055175781e+01,7.400000000000000000e+01
1.482725620269775391e+01,4.974658966064453125e+01,7.000000000000000000e+01
-2.911237907409667969e+01,-2.493910598754882812e+01,3.800000000000000000e+01
6.744086265563964844e+00,3.025339698791503906e+01,6.200000000000000000e+01
-2.144743728637695312e+01,2.096347236633300781e+01,1.000000000000000000e+00
1.433368587493896484e+01,-1.878777742385864258e+00,5.000000000000000000e+00
7.880853176116943359e+00,3.084034919738769531e+01,6.200000000000000000e+01
1.855545425415039062e+01,-1.039392852783203125e+01,3.700000000000000000e+01
2.141331672668457031e+01,-9.730633735656738281e+00,6.500000000000000000e+01
2.983831405639648438e+01,-6.427457332611083984e+00,7.600000000000000000e+01
-1.115694332122802734e+01,7.341493129730224609e+00,9.900000000000000000e+01
1.437152385711669922e+01,-1.794996142387390137e+00,1.300000000000000000e+01
2.845792388916015625e+01,-1.927135276794433594e+01,1.200000000000000000e+01
9.831397056579589844e+00,-2.499786615371704102e+00,2.500000000000000000e+01
-1.637688755989074707e+00,2.058954429626464844e+01,4.600000000000000000e+01
8.079626083374023438e+00,-2.664702177047729492e+00,2.200000000000000000e+01
9.368481636047363281e+00,-2.361614227294921875e+00,2.500000000000000000e+01
-1.648106384277343750e+01,6.487874507904052734e+00,9.100000000000000000e+01
-9.286847114562988281e-01,9.321643829345703125e+00,4.800000000000000000e+01
7.995279788970947266e+00,3.867910766601562500e+01,5.400000000000000000e+01
4.430650711059570312e+01,-2.949707984924316406e+01,5.200000000000000000e+01
1.820550918579101562e+01,-3.351774454116821289e+00,1.300000000000000000e+01
-1.722321701049804688e+01,-8.309122085571289062e+00,4.200000000000000000e+01
1.510924911499023438e+01,1.835098075866699219e+01,1.600000000000000000e+01
8.462309837341308594e+00,-2.642523527145385742e+00,2.200000000000000000e+01
-3.017403030395507812e+01,1.435116082429885864e-01,2.900000000000000000e+01
-2.643700599670410156e+01,-1.175414085388183594e+01,3.400000000000000000e+01
6.405933380126953125e+00,2.131303787231445312e+01,2.800000000000000000e+01
2.748684883117675781e+01,-2.254234886169433594e+01,6.800000000000000000e+01
-1.214550685882568359e+01,3.609623670578002930e+00,4.400000000000000000e+01
-2.135120201110839844e+01,4.738690853118896484e+00,2.000000000000000000e+01
3.093099975585937500e+01,-3.305563449859619141e+00,7.600000000000000000e+01
4.935247421264648438e+01,-5.866567611694335938e+00,6.800000000000000000e+01
-6.233607292175292969e+00,3.838126754760742188e+01,5.300000000000000000e+01
2.309790229797363281e+01,-2.478847694396972656e+01,5.800000000000000000e+01
-2.731121253967285156e+01,-1.832965660095214844e+01,1.500000000000000000e+01
-2.426962089538574219e+01,1.108208656311035156e+01,3.600000000000000000e+01
4.478001117706298828e+00,4.333604049682617188e+01,0.000000000000000000e+00
-1.908725357055664062e+01,-7.868161201477050781e+00,5.000000000000000000e+01
-2.117403221130371094e+01,4.641023635864257812e+00,2.000000000000000000e+01
-2.774155998229980469e+01,-1.207018947601318359e+01,3.400000000000000000e+01
-1.228846549987792969e+01,8.834706306457519531e+00,6.000000000000000000e+00
2.920390892028808594e+01,1.206263542175292969e+01,3.900000000000000000e+01
-1.766009140014648438e+01,-2.321000814437866211e+00,4.000000000000000000e+00
-8.526424407958984375e+00,-4.306654453277587891e+00,1.000000000000000000e+00
3.470423889160156250e+01,-1.614727401733398438e+01,4.700000000000000000e+01
3.049222946166992188e+00,1.147480773925781250e+01,2.400000000000000000e+01
4.314100742340087891e+00,4.309033203125000000e+01,0.000000000000000000e+00
-2.781659507751464844e+01,5.524278879165649414e-01,2.900000000000000000e+01
8.387153625488281250e+00,-2.532164096832275391e+00,2.200000000000000000e+01
-2.904618453979492188e+01,-2.912424087524414062e+01,3.100000000000000000e+01
1.343224525451660156e+01,-1.061585330963134766e+01,3.700000000000000000e+01
-2.175039100646972656e+01,5.434149265289306641e+00,2.500000000000000000e+01
-2.483609580993652344e+01,1.642881274223327637e+00,2.100000000000000000e+01
9.373393058776855469e+00,-1.634566116333007812e+01,8.900000000000000000e+01
-2.248596954345703125e+01,-1.583499050140380859e+01,4.000000000000000000e+00
2.218825531005859375e+01,-3.190740966796875000e+01,8.500000000000000000e+01
7.985452413558959961e-01,1.928659248352050781e+01,2.000000000000000000e+00
1.607972717285156250e+01,1.844845390319824219e+01,1.600000000000000000e+01
1.549807739257812500e+01,1.283939170837402344e+01,9.800000000000000000e+01
-2.464243698120117188e+01,-2.822868156433105469e+01,3.000000000000000000e+00
-1.330362415313720703e+01,-2.186167478561401367e+00,3.200000000000000000e+01
